# Number of quaternions: 1
37223
16667.000 0.540 -0.436 0.659 0.288 
16700.000 0.543 -0.435 0.658 0.288 
16733.000 0.544 -0.434 0.658 0.287 
16766.000 0.545 -0.434 0.657 0.287 
16800.000 0.546 -0.434 0.657 0.287 
16833.000 0.547 -0.433 0.656 0.287 
16866.000 0.548 -0.433 0.655 0.287 
16900.000 0.550 -0.432 0.655 0.288 
16933.000 0.551 -0.432 0.653 0.289 
16966.000 0.553 -0.430 0.652 0.291 
17000.000 0.555 -0.429 0.650 0.292 
17033.000 0.556 -0.427 0.650 0.293 
17066.000 0.557 -0.426 0.649 0.294 
17100.000 0.555 -0.428 0.649 0.297 
17133.000 0.554 -0.430 0.646 0.302 
17166.000 0.549 -0.433 0.645 0.308 
17200.000 0.544 -0.438 0.642 0.316 
17233.000 0.541 -0.442 0.640 0.320 
17266.000 0.537 -0.445 0.644 0.315 
17300.000 0.552 -0.427 0.647 0.307 
17333.000 0.555 -0.411 0.655 0.307 
17366.000 0.561 -0.402 0.656 0.305 
17400.000 0.561 -0.401 0.657 0.305 
17433.000 0.559 -0.405 0.659 0.299 
17466.000 0.570 -0.396 0.655 0.300 
17500.000 0.568 -0.397 0.651 0.308 
17533.000 0.569 -0.397 0.650 0.309 
17566.000 0.558 -0.407 0.653 0.313 
17600.000 0.548 -0.414 0.657 0.310 
17633.000 0.546 -0.417 0.659 0.306 
17666.000 0.550 -0.416 0.658 0.303 
17700.000 0.555 -0.416 0.651 0.307 
17733.000 0.564 -0.415 0.638 0.320 
17766.000 0.575 -0.407 0.632 0.323 
17800.000 0.582 -0.403 0.626 0.326 
17833.000 0.587 -0.404 0.616 0.335 
17866.000 0.588 -0.411 0.606 0.344 
17900.000 0.584 -0.422 0.605 0.338 
17933.000 0.580 -0.430 0.603 0.338 
17966.000 0.576 -0.434 0.604 0.338 
18000.000 0.573 -0.438 0.605 0.337 
18033.000 0.573 -0.438 0.606 0.336 
18066.000 0.575 -0.436 0.607 0.334 
18100.000 0.575 -0.434 0.609 0.333 
18133.000 0.574 -0.434 0.611 0.330 
18166.000 0.575 -0.433 0.614 0.326 
18200.000 0.576 -0.431 0.615 0.324 
18233.000 0.576 -0.429 0.616 0.324 
18266.000 0.578 -0.427 0.616 0.324 
18300.000 0.580 -0.425 0.615 0.325 
18333.000 0.580 -0.424 0.614 0.325 
18366.000 0.581 -0.424 0.614 0.325 
18400.000 0.581 -0.424 0.615 0.324 
18433.000 0.581 -0.424 0.615 0.324 
18466.000 0.581 -0.423 0.615 0.323 
18500.000 0.581 -0.423 0.615 0.324 
18533.000 0.582 -0.422 0.615 0.324 
18566.000 0.582 -0.421 0.616 0.323 
18600.000 0.581 -0.420 0.617 0.323 
18633.000 0.580 -0.419 0.619 0.323 
18666.000 0.577 -0.419 0.623 0.323 
18700.000 0.571 -0.421 0.626 0.325 
18733.000 0.565 -0.425 0.626 0.330 
18766.000 0.557 -0.430 0.625 0.338 
18800.000 0.546 -0.439 0.631 0.333 
18833.000 0.537 -0.443 0.644 0.318 
18866.000 0.548 -0.428 0.647 0.313 
18900.000 0.540 -0.420 0.654 0.324 
18933.000 0.543 -0.416 0.653 0.324 
18966.000 0.552 -0.410 0.653 0.318 
19000.000 0.549 -0.414 0.656 0.312 
19033.000 0.553 -0.410 0.655 0.311 
19066.000 0.539 -0.422 0.660 0.311 
19100.000 0.541 -0.422 0.659 0.308 
19133.000 0.534 -0.428 0.661 0.308 
19166.000 0.530 -0.431 0.661 0.310 
19200.000 0.525 -0.438 0.661 0.310 
19233.000 0.527 -0.442 0.656 0.312 
19266.000 0.531 -0.442 0.650 0.315 
19300.000 0.538 -0.441 0.646 0.315 
19333.000 0.539 -0.445 0.639 0.321 
19366.000 0.543 -0.448 0.631 0.326 
19400.000 0.540 -0.461 0.621 0.332 
19433.000 0.537 -0.476 0.610 0.336 
19466.000 0.545 -0.476 0.608 0.328 
19500.000 0.540 -0.477 0.611 0.329 
19533.000 0.544 -0.472 0.611 0.329 
19566.000 0.545 -0.473 0.610 0.328 
19600.000 0.553 -0.465 0.608 0.327 
19633.000 0.555 -0.462 0.608 0.330 
19666.000 0.557 -0.460 0.607 0.332 
19700.000 0.558 -0.458 0.607 0.333 
19733.000 0.560 -0.456 0.607 0.331 
19766.000 0.562 -0.455 0.607 0.330 
19800.000 0.564 -0.452 0.607 0.329 
19833.000 0.567 -0.450 0.606 0.331 
19866.000 0.570 -0.448 0.604 0.332 
19900.000 0.571 -0.447 0.603 0.333 
19933.000 0.572 -0.446 0.602 0.333 
19966.000 0.573 -0.445 0.602 0.333 
20000.000 0.574 -0.444 0.602 0.334 
20033.000 0.575 -0.442 0.602 0.335 
20066.000 0.576 -0.441 0.602 0.334 
20100.000 0.578 -0.439 0.602 0.334 
20133.000 0.575 -0.438 0.606 0.333 
20166.000 0.572 -0.436 0.608 0.336 
