# Number of quaternions: 2
33273
11200.000 0.566 -0.545 0.487 0.382 0.566 -0.545 0.487 0.382 
11233.000 0.569 -0.542 0.489 0.380 0.569 -0.542 0.489 0.380 
11267.000 0.573 -0.538 0.487 0.380 0.573 -0.538 0.487 0.380 
11300.000 0.575 -0.536 0.486 0.381 0.575 -0.536 0.486 0.381 
11333.000 0.579 -0.533 0.485 0.382 0.579 -0.533 0.485 0.382 
11367.000 0.583 -0.530 0.482 0.384 0.583 -0.530 0.482 0.384 
11400.000 0.581 -0.532 0.480 0.386 0.581 -0.532 0.480 0.386 
11433.000 0.582 -0.532 0.480 0.385 0.582 -0.532 0.480 0.385 
11467.000 0.584 -0.530 0.480 0.384 0.584 -0.530 0.480 0.384 
11500.000 0.584 -0.530 0.481 0.384 0.584 -0.530 0.481 0.384 
11533.000 0.584 -0.530 0.480 0.384 0.584 -0.530 0.480 0.384 
11567.000 0.586 -0.530 0.479 0.382 0.586 -0.530 0.479 0.382 
